name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2022-12-10T08:00:00,25.9,25.9,20.4,72,0,0,,0,0,6.6,4.7,10.2,1009.3,68.2,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-10T09:00:00,27.8,29.8,20.9,65.87,0,0,,0,0,4.9,4,12.9,1009.7,84.1,24.1,315,1.2,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-10T10:00:00,29.8,32.4,21.3,60.35,0,0,,0,0,3.2,3.2,15.6,1010,100,24.1,463,1.7,5,10,Overcast,cloudy,
ho chi minh,2022-12-10T11:00:00,30.6,33.2,21,56.82,0,0,,0,0,4.3,4.3,118.1,1009.3,99,24.1,567,2.1,6,10,Overcast,cloudy,
ho chi minh,2022-12-10T12:00:00,31.4,34,20.8,53.51,0,0,,0,0,5.4,5.4,220.7,1008.7,98,24.1,671,2.4,7,10,Overcast,cloudy,
ho chi minh,2022-12-10T13:00:00,32.2,34.7,20.6,50.41,0,0,,0,0,6.5,6.5,323.2,1008,97,24.1,775,2.8,8,10,Overcast,cloudy,
ho chi minh,2022-12-10T14:00:00,31.9,34.5,20.6,51.29,0,19,,0,0,6.1,6.4,326.6,1007.3,98,24.1,685.3,2.5,7,10,Overcast,cloudy,
ho chi minh,2022-12-10T15:00:00,31.7,34.3,20.7,52.19,0,19,,0,0,5.8,6.2,330,1006.7,99,24.1,595.7,2.1,6,10,Overcast,cloudy,
ho chi minh,2022-12-10T16:00:00,31.5,34.1,20.8,53.1,0.1,19,rain,0,0,5.4,6.1,333.4,1006,100,24.1,506,1.8,5,10,Overcast,cloudy,
ho chi minh,2022-12-10T17:00:00,29.1,31.5,20.9,61.45,0,19,,0,0,10,7.6,272.1,1007,100,24.1,352.3,1.3,4,10,Overcast,cloudy,
ho chi minh,2022-12-10T18:00:00,26.8,28.6,21.2,71.28,0,19,,0,0,14.5,9,210.9,1008,100,24.1,198.7,0.7,0,10,Overcast,cloudy,
ho chi minh,2022-12-10T19:00:00,24.5,24.5,21.4,82.88,0.3,19,rain,0,0,19.1,10.4,149.6,1009,100,24.1,45,0.2,0,10,Overcast,cloudy,
ho chi minh,2022-12-10T20:00:00,24.7,24.7,21.5,82.57,0,23.8,,0,0,13.6,7.3,146.8,1009.3,100,24.1,30,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-10T21:00:00,24.9,24.9,21.6,82.25,0,23.8,,0,0,8,4.2,144.1,1009.7,100,24.1,15,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-10T22:00:00,25.1,25.1,21.8,81.94,0,23.8,,0,0,2.5,1.1,141.3,1010,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-10T23:00:00,24.9,24.9,21.8,82.6,0,23.8,,0,0,3.4,1.9,203.3,1009.7,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T00:00:00,24.8,24.8,21.8,83.26,0,23.8,,0,0,4.2,2.8,265.4,1009.3,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T01:00:00,24.7,24.7,21.8,83.92,0,23.8,,0,0,5,3.6,327.4,1009,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T02:00:00,24.4,24.4,21.5,84.23,0,4.8,,0,0,7.8,5,321.3,1008.7,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T03:00:00,24.1,24.1,21.3,84.55,0,4.8,,0,0,10.6,6.5,315.1,1008.3,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T04:00:00,23.8,23.8,21.1,84.86,0,4.8,,0,0,13.3,7.9,309,1008,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T05:00:00,23.8,23.8,20.7,82.47,0,4.8,,0,0,11.3,6.7,308.9,1008.7,100,24.1,5.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T06:00:00,23.9,23.9,20.3,80.13,0,4.8,,0,0,9.2,5.5,308.8,1009.3,100,24.1,11.3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T07:00:00,24,24,19.9,77.86,0,4.8,,0,0,7.2,4.3,308.7,1010,100,24.1,17,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T08:00:00,25.6,25.6,20,71.35,0,9.5,,0,0,5.5,3.1,231.8,1010.3,89.2,24.1,145.7,0.6,1,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-11T09:00:00,27.2,28.7,20.1,65.46,0,9.5,,0,0,3.8,1.9,155,1010.7,78.5,24.1,274.3,1,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-11T10:00:00,28.8,30.6,20.3,60.12,0,9.5,,0,0,2.2,0.7,78.1,1011,67.7,24.1,403,1.5,4,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-11T11:00:00,29.5,31.6,20.5,58.35,0,9.5,,0,0,2.4,1.6,71,1010,78.5,24.1,497,1.8,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-11T12:00:00,30.3,32.7,20.7,56.64,0,9.5,,0,0,2.6,2.4,63.9,1009,89.2,24.1,591,2.2,6,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-11T13:00:00,31.1,33.8,21,55,0,9.5,rain,0,0,2.9,3.2,56.8,1008,100,24.1,685,2.5,7,10,Overcast,cloudy,
ho chi minh,2022-12-11T14:00:00,29.7,32.4,21.4,60.95,0,14.3,,0,0,5.3,5.2,87.8,1008,100,24.1,539.3,2,5,10,Overcast,cloudy,
ho chi minh,2022-12-11T15:00:00,28.3,30.9,21.8,67.61,0,14.3,,0,0,7.7,7.1,118.8,1008,100,24.1,393.7,1.4,4,10,Overcast,cloudy,
ho chi minh,2022-12-11T16:00:00,27,29.2,22.2,75.04,0.7,14.3,rain,0,0,10.1,9,149.8,1008,100,24.1,248,0.9,2,10,Overcast,cloudy,
ho chi minh,2022-12-11T17:00:00,26.3,26.3,22.2,78.2,0,14.3,,0,0,11.6,8.9,154.1,1008.3,100,24.1,172,0.6,2,10,Overcast,cloudy,
ho chi minh,2022-12-11T18:00:00,25.6,25.6,22.2,81.51,0,14.3,,0,0,13.2,8.8,158.3,1008.7,100,24.1,96,0.4,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T19:00:00,24.9,24.9,22.2,84.98,0,14.3,,0,0,14.8,8.6,162.6,1009,100,24.1,20,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T20:00:00,24.7,24.7,22,84.96,0,9.5,,0,0,10.7,6.4,122.7,1009.3,96.1,24.1,13.3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T21:00:00,24.5,24.5,21.8,84.94,0,9.5,,0,0,6.6,4.1,82.9,1009.7,92.2,24.1,6.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-11T22:00:00,24.4,24.4,21.7,84.92,0,9.5,,0,0,2.5,1.8,43,1010,88.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-11T23:00:00,24.2,24.2,21.6,85.25,0,9.5,,0,0,3,2,141.2,1009.7,92.2,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T00:00:00,24,24,21.5,85.59,0,9.5,,0,0,3.5,2.3,239.4,1009.3,96.1,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T01:00:00,23.9,23.9,21.4,85.92,0,9.5,,0,0,4,2.5,337.6,1009,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T02:00:00,23.8,23.8,20.7,82.97,0,0,,0,0,6.1,4.1,343.2,1008.7,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T03:00:00,23.7,23.7,20,80.1,0,0,,0,0,8.3,5.6,348.7,1008.3,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T04:00:00,23.6,23.6,19.4,77.32,0,0,,0,0,10.4,7.2,354.3,1008,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T05:00:00,23.4,23.4,19.1,76.81,0,0,,0,0,10.7,7.4,240.7,1008.7,100,24.1,3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T06:00:00,23.2,23.2,18.8,76.3,0,0,,0,0,10.9,7.7,127,1009.3,100,24.1,6,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T07:00:00,23,23,18.5,75.79,0,0,,0,0,11.2,7.9,13.4,1010,100,24.1,9,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T08:00:00,24.4,24.4,18.7,70.84,0,4.8,,0,0,9.5,7.6,127.9,1010.3,98.3,24.1,108,0.4,1,10,Overcast,cloudy,
ho chi minh,2022-12-12T09:00:00,25.8,25.8,19,66.26,0,4.8,,0,0,7.8,7.2,242.5,1010.7,96.7,24.1,207,0.7,2,10,Overcast,cloudy,
ho chi minh,2022-12-12T10:00:00,27.2,28.4,19.3,62.03,0,4.8,,0,0,6.1,6.8,357,1011,95,24.1,306,1.1,3,10,Overcast,cloudy,
ho chi minh,2022-12-12T11:00:00,28.4,29.8,19.5,58.68,0,4.8,,0,0,5.6,6.6,352.9,1010,96.7,24.1,466,1.7,5,10,Overcast,cloudy,
ho chi minh,2022-12-12T12:00:00,29.6,31.2,19.7,55.54,0,4.8,,0,0,5.2,6.4,348.9,1009,98.3,24.1,626,2.2,6,10,Overcast,cloudy,
ho chi minh,2022-12-12T13:00:00,30.8,32.7,20,52.6,0,4.8,,0,0,4.7,6.1,344.8,1008,100,24.1,786,2.8,8,10,Overcast,cloudy,
ho chi minh,2022-12-12T14:00:00,29.6,31.5,20.3,57.4,0,38.1,,0,0,6.1,6.6,273,1007.7,100,24.1,640.7,2.3,6,10,Overcast,cloudy,
ho chi minh,2022-12-12T15:00:00,28.4,30.3,20.6,62.68,0,38.1,,0,0,7.6,7.1,201.2,1007.3,100,24.1,495.3,1.8,5,10,Overcast,cloudy,
ho chi minh,2022-12-12T16:00:00,27.2,29,20.9,68.49,0.1,38.1,rain,0,0,9,7.6,129.4,1007,100,24.1,350,1.3,4,10,Overcast,cloudy,
ho chi minh,2022-12-12T17:00:00,26.4,26.4,21,72.53,0,38.1,,0,0,11.9,8.3,140.9,1007.3,99.6,24.1,236.7,0.9,2,10,Overcast,cloudy,
ho chi minh,2022-12-12T18:00:00,25.6,25.6,21.2,76.83,0,38.1,,0,0,14.8,9,152.4,1007.7,99.2,24.1,123.3,0.4,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T19:00:00,24.8,24.8,21.4,81.41,0,38.1,,0,0,17.6,9.7,163.9,1008,98.8,24.1,10,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T20:00:00,24.4,24.4,21.5,83.39,0,19,,0,0,15.1,8.8,137.2,1008.7,96.4,24.1,6.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T21:00:00,24.2,24.2,21.6,85.42,0,19,,0,0,12.6,7.8,110.4,1009.3,94.1,24.1,3.3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T22:00:00,23.9,23.9,21.7,87.51,0,19,rain,0,0,10.1,6.8,83.7,1010,91.7,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-12T23:00:00,23.7,23.7,21.2,85.9,0,19,,0,0,9.1,6.4,175.8,1009.7,90.2,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-13T00:00:00,23.4,23.4,20.7,84.31,0,19,,0,0,8.2,5.9,267.9,1009.3,88.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T01:00:00,23.3,23.3,20.2,82.74,0.1,19,rain,0,0,7.2,5.4,360,1009,87.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T02:00:00,22.9,22.9,19.2,79.34,0,23.8,,0,0,7.9,5.9,357.6,1009,83.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T03:00:00,22.6,22.6,18.2,76.05,0,23.8,,0,0,8.6,6.4,355.3,1009,79,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T04:00:00,22.3,22.3,17.2,72.87,0,23.8,,0,0,9.4,6.8,352.9,1009,75,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T05:00:00,22.3,22.3,17.3,73.34,0,23.8,,0,0,10.7,7.3,354.7,1009.3,68.7,24.1,5.3,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T06:00:00,22.4,22.4,17.5,73.82,0,23.8,,0,0,12,7.8,356.6,1009.7,62.4,24.1,10.7,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T07:00:00,22.5,22.5,17.7,74.3,0,23.8,,0,0,13.3,8.3,358.4,1010,56.1,24.1,16,0.1,0,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T08:00:00,24.2,24.2,18.2,69.06,0,19,,0,0,12.1,8.6,349.5,1010,39.1,24.1,166,0.6,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T09:00:00,26,26,18.7,64.27,0,19,,0,0,10.9,9,340.5,1010,22,24.1,316,1.2,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T10:00:00,27.8,29.1,19.3,59.89,0,19,,0,0,9.7,9.4,331.6,1010,5,24.1,466,1.7,5,10,Clear,clear-day,
ho chi minh,2022-12-13T11:00:00,28.7,30.1,19.3,57.07,0,19,,0,0,8.6,9.5,328.7,1009.3,21.8,24.1,585,2.1,6,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T12:00:00,29.6,31.1,19.4,54.4,0,19,,0,0,7.6,9.6,325.9,1008.7,38.5,24.1,704,2.6,7,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T13:00:00,30.5,32.1,19.5,51.87,0,19,,0,0,6.5,9.7,323,1008,55.3,24.1,823,3,8,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T14:00:00,30.1,31.7,19.6,53.63,0,28.6,,0,0,7,8.4,312.1,1007.3,55.6,24.1,685,2.5,7,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T15:00:00,29.7,31.4,19.8,55.45,0,28.6,,0,0,7.4,7.1,301.1,1006.7,56,24.1,547,2,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T16:00:00,29.3,31,20,57.33,0,28.6,,0,0,7.9,5.8,290.2,1006,56.3,24.1,409,1.5,4,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T17:00:00,28.4,30,19.9,60.03,0,28.6,,0,0,8.5,5.9,264.2,1006.7,70.6,24.1,285.3,1,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-13T18:00:00,27.4,28.9,19.8,62.88,0,28.6,,0,0,9.1,6,238.3,1007.3,85,24.1,161.7,0.6,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-13T19:00:00,26.6,26.6,19.7,65.88,0,28.6,,0,0,9.7,6.1,212.3,1008,99.3,24.1,38,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-13T20:00:00,25.9,25.9,20.1,70.68,0,23.8,,0,0,9.8,5.9,204.1,1008.7,99.5,24.1,25.3,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-13T21:00:00,25.2,25.2,20.6,75.83,0,23.8,,0,0,10,5.6,196,1009.3,99.8,24.1,12.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-13T22:00:00,24.5,24.5,21.1,81.37,0.2,23.8,rain,0,0,10.1,5.4,187.8,1010,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-13T23:00:00,24.2,24.2,21.2,83.36,0,23.8,,0,0,11.2,6.1,177.1,1009.7,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T00:00:00,23.9,23.9,21.3,85.4,0,23.8,,0,0,12.2,6.8,166.5,1009.3,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T01:00:00,23.7,23.7,21.5,87.49,0.1,23.8,rain,0,0,13.3,7.6,155.8,1009,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T02:00:00,23.5,23.5,21.4,88.2,0,23.8,,0,0,11.9,6.8,173,1008.7,69.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-14T03:00:00,23.3,23.3,21.4,88.91,0,23.8,,0,0,10.4,6.1,190.2,1008.3,39.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-14T04:00:00,23.2,23.2,21.4,89.62,0,23.8,,0,0,9,5.4,207.4,1008,9.1,24.1,0,,0,10,Clear,clear-night,
ho chi minh,2022-12-14T05:00:00,23.3,23.3,21.4,88.73,0,23.8,,0,0,7.6,4.8,232,1008.7,39.4,24.1,4.7,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-14T06:00:00,23.5,23.5,21.4,87.84,0,23.8,,0,0,6.1,4.2,256.7,1009.3,69.7,24.1,9.3,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-14T07:00:00,23.7,23.7,21.4,86.96,0,23.8,,0,0,4.7,3.6,281.3,1010,100,24.1,14,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T08:00:00,25.2,25.2,21.2,78.52,0,14.3,,0,0,4.3,3.8,278.9,1010,100,24.1,136.7,0.5,1,10,Overcast,cloudy,
ho chi minh,2022-12-14T09:00:00,26.7,28.5,21,70.98,0,14.3,,0,0,4,4.1,276.5,1010,100,24.1,259.3,1,3,10,Overcast,cloudy,
ho chi minh,2022-12-14T10:00:00,28.3,30.4,20.9,64.23,0,14.3,,0,0,3.6,4.3,274.1,1010,100,24.1,382,1.4,4,10,Overcast,cloudy,
ho chi minh,2022-12-14T11:00:00,28.9,31,20.6,60.77,0,14.3,,0,0,4.4,5.6,268.8,1009,100,24.1,465,1.7,5,10,Overcast,cloudy,
ho chi minh,2022-12-14T12:00:00,29.5,31.5,20.3,57.51,0,14.3,,0,0,5.3,7,263.4,1008,100,24.1,548,2,5,10,Overcast,cloudy,
ho chi minh,2022-12-14T13:00:00,30.2,32,20,54.44,0,14.3,,0,0,6.1,8.3,258.1,1007,100,24.1,631,2.3,6,10,Overcast,cloudy,
ho chi minh,2022-12-14T14:00:00,30,31.9,19.9,54.74,0,28.6,,0,0,6,8,261.9,1006.7,99.5,24.1,559.7,2,6,10,Overcast,cloudy,
ho chi minh,2022-12-14T15:00:00,29.9,31.7,19.9,55.05,0,28.6,,0,0,5.9,7.8,265.6,1006.3,98.9,24.1,488.3,1.8,5,10,Overcast,cloudy,
ho chi minh,2022-12-14T16:00:00,29.8,31.5,19.9,55.36,0,28.6,,0,0,5.8,7.6,269.4,1006,98.4,24.1,417,1.5,4,10,Overcast,cloudy,
ho chi minh,2022-12-14T17:00:00,28.3,30.2,20.4,62.29,0,28.6,,0,0,9.8,8.3,232.1,1007,98.9,24.1,294.7,1.1,3,10,Overcast,cloudy,
ho chi minh,2022-12-14T18:00:00,26.9,28.7,21,70.14,0,28.6,,0,0,13.9,9,194.8,1008,99.5,24.1,172.3,0.6,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T19:00:00,25.5,25.5,21.6,79.04,0,28.6,,0,0,18,9.7,157.5,1009,100,24.1,50,0.2,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T20:00:00,25.1,25.1,21.6,80.63,0,14.3,,0,0,16.6,8.9,158.4,1009.3,100,24.1,33.3,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T21:00:00,24.8,24.8,21.6,82.25,0,14.3,,0,0,15.1,8,159.2,1009.7,100,24.1,16.7,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T22:00:00,24.5,24.5,21.6,83.9,0,14.3,,0,0,13.7,7.2,160.1,1010,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-14T23:00:00,24.2,24.2,21.4,84.22,0,14.3,,0,0,11.8,6.4,160.3,1009.7,99,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T00:00:00,24,24,21.2,84.54,0,14.3,,0,0,9.8,5.5,160.5,1009.3,98,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T01:00:00,23.8,23.8,21.1,84.86,0,14.3,,0,0,7.9,4.7,160.7,1009,97,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T02:00:00,23.7,23.7,21.1,85.55,0,19,,0,0,6.8,4.2,178.4,1008.7,97.4,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T03:00:00,23.6,23.6,21.1,86.24,0,19,,0,0,5.8,3.7,196.2,1008.3,97.7,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T04:00:00,23.5,23.5,21.2,86.94,0,19,,0,0,4.7,3.2,213.9,1008,98.1,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T05:00:00,23.7,23.7,21.3,86.08,0,19,,0,0,4.3,2.8,234,1008.7,98.7,24.1,4.3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T06:00:00,24,24,21.4,85.23,0,19,,0,0,4,2.3,254.2,1009.3,99.4,24.1,8.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T07:00:00,24.3,24.3,21.5,84.4,0,19,,0,0,3.6,1.8,274.3,1010,100,24.1,13,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T08:00:00,25.9,25.9,21.5,76.57,0,0,,0,0,4.7,3.5,278,1010,84.5,24.1,159,0.5,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-15T09:00:00,27.5,29.7,21.5,69.55,0,0,,0,0,5.8,5.2,281.8,1010,69.1,24.1,305,1.1,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-15T10:00:00,29.2,31.8,21.5,63.24,0.1,0,rain,0,0,6.8,6.8,285.5,1010,53.6,24.1,451,1.6,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-15T11:00:00,29.5,32,21.1,60.78,0,0,,0,0,7,6.7,291.9,1009,67.5,24.1,469.3,1.7,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-15T12:00:00,29.8,32.2,20.8,58.42,0,0,,0,0,7.1,6.6,298.3,1008,81.3,24.1,487.7,1.7,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-15T13:00:00,30.2,32.4,20.5,56.15,0.1,0,rain,0,0,7.2,6.5,304.7,1007,95.2,24.1,506,1.8,5,10,Overcast,cloudy,
ho chi minh,2022-12-15T14:00:00,30.2,32.4,20.5,56.15,0,19,,0,0,6,5.4,311.6,1006.7,96.8,24.1,420.7,1.5,4,10,Overcast,cloudy,
ho chi minh,2022-12-15T15:00:00,30.2,32.4,20.5,56.15,0,19,,0,0,4.8,4.3,318.5,1006.3,98.4,24.1,335.3,1.2,3,10,Overcast,cloudy,
ho chi minh,2022-12-15T16:00:00,30.2,32.4,20.5,56.15,0,19,,0,0,3.6,3.2,325.4,1006,100,24.1,250,0.9,3,10,Overcast,cloudy,
ho chi minh,2022-12-15T17:00:00,29.1,31.4,20.9,61.19,0,19,,0,0,7.4,5,262.2,1006.7,100,24.1,172.3,0.6,2,10,Overcast,cloudy,
ho chi minh,2022-12-15T18:00:00,28,30.3,21.3,66.72,0,19,,0,0,11.3,6.8,198.9,1007.3,100,24.1,94.7,0.4,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T19:00:00,27,29,21.7,72.78,0,19,rain,0,0,15.1,8.6,135.7,1008,100,24.1,17,0.1,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T20:00:00,26.2,26.2,21.8,76.93,0,23.8,,0,0,16.2,8.8,134,1008.3,99.6,24.1,11.3,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T21:00:00,25.4,25.4,22,81.33,0,23.8,,0,0,17.3,8.9,132.3,1008.7,99.1,24.1,5.7,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T22:00:00,24.7,24.7,22.2,86,0,23.8,,0,0,18.4,9,130.6,1009,98.7,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-15T23:00:00,24.5,24.5,22,85.81,0,23.8,,0,0,13.9,7.3,116.9,1008.7,99.1,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-16T00:00:00,24.3,24.3,21.8,85.62,0,23.8,,0,0,9.5,5.6,103.3,1008.3,99.6,24.1,0,,0,3,Overcast,cloudy,
ho chi minh,2022-12-16T01:00:00,24.2,24.2,21.6,85.42,0,23.8,,0,0,5,4,89.6,1008,100,24.1,0,,0,3,Overcast,cloudy,
ho chi minh,2022-12-16T02:00:00,24.1,24.1,21.5,85.25,0,28.6,,0,0,5.8,4.3,89.9,1008,87.5,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T03:00:00,24.1,24.1,21.4,85.07,0,28.6,,0,0,6.5,4.7,90.2,1008,75,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T04:00:00,24.1,24.1,21.4,84.89,0,28.6,,0,0,7.2,5,90.5,1008,62.5,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T05:00:00,24.2,24.2,21.4,84.22,0,28.6,,0,0,6.6,4.6,84.1,1008.3,58.1,24.1,3,0,0,3,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T06:00:00,24.3,24.3,21.4,83.55,0,28.6,,0,0,6,4.1,77.6,1008.7,53.7,24.1,6,0,0,3,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T07:00:00,24.5,24.5,21.4,82.88,0,28.6,,0,0,5.4,3.6,71.2,1009,49.3,24.1,9,0,0,3,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T08:00:00,25.4,25.4,21.4,78.87,0,4.8,,0,0,5.6,4.2,160.8,1009.7,66.2,24.1,84.7,0.3,1,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T09:00:00,26.3,26.3,21.5,75.08,0,4.8,,0,0,5.9,4.8,250.5,1010.3,83.1,24.1,160.3,0.5,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T10:00:00,27.2,29.2,21.6,71.49,0,4.8,,0,0,6.1,5.4,340.1,1011,100,24.1,236,0.8,2,10,Overcast,cloudy,
ho chi minh,2022-12-16T11:00:00,27.3,29.4,21.5,70.93,0,4.8,,0,0,7,6.2,336.3,1010,87,24.1,231.7,0.8,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T12:00:00,27.4,29.5,21.5,70.37,0,4.8,,0,0,7.8,7.1,332.6,1009,74.1,24.1,227.3,0.8,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T13:00:00,27.5,29.6,21.5,69.82,0,4.8,,0,0,8.6,7.9,328.8,1008,61.1,24.1,223,0.8,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T14:00:00,27.8,30,21.3,67.78,0,33.3,,0,0,7.2,7.4,333.4,1007.7,74.1,24.1,288,1,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-16T15:00:00,28.2,30.5,21.2,65.81,0,33.3,,0,0,5.8,7,338.1,1007.3,87,24.1,353,1.3,4,10,Partially cloudy,partly-cloudy-day,
